URL,Name,Address,Number of Reviews,Hashtag,Phone,Pricing,Cuisine Type,Open Hours
https://www.tripadvisor.com//Restaurant_Review-g186338-d2373977-Reviews-The_Quality_Chop_House-London_England.html,The Quality Chop House,"88-94 Farringdon Road, London EC1R 3EA England",501,"#1,276",+44 20 7278 1452,$$ - $$$,"[' European', ' British', ' Vegetarian Friendly']",12:00 PM - 5:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10816816-Reviews-Honest_Burgers_Hammersmith-London_England.html,Honest Burgers Hammersmith,"24 Fulham Palace Rd Hammersmith, London W6 9PH England",238,"#1,277",+44 20 3019 7172,$$ - $$$,"[' American', ' Bar', ' British']",11:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d20142210-Reviews-1751_Distillery_Bar_Kitchen-London_England.html,1751 Distillery Bar & Kitchen,"5 More London Place Tooley Street, London SE1 2BY England",204,"#1,274","5 More London Place Tooley Street, London SE1 2BY England",$$ - $$$,[' British'],6:30 AM - 10:30 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2560681-Reviews-The_Breakfast_Club-London_England.html,The Breakfast Club,"2-4 Rufus Street Hoxton, London N1 6PE England",844,"#1,273",+44 20 7729 5252,$$ - $$$,"[' American', ' Cafe', ' British']",8:00 AM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g528820-d13284149-Reviews-Mezze_Grill-Wembley_Greater_London_England.html,Mezze Grill,"131 Wembley Park Drive, Wembley HA9 8HQ England",155,#6,+44 20 8900 1335,$$ - $$$,"[' Mediterranean', ' Turkish', ' Middle Eastern']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1044565-Reviews-Porcupine-London_England.html,Porcupine,"48 Charing Cross Road, London WC2H 0BS England",802,"#1,279",+44 20 7379 9855,$$ - $$$,"[' Bar', ' British', ' Pub']",10:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d21270387-Reviews-Fallow_St_James_s-London_England.html,Fallow St James's,"52 Haymarket, London SW1Y 4RP England",358,"#1,268",+44 20 8017 1788,$$ - $$$,"[' British', ' Vegetarian Friendly', ' Gluten Free Options']",7:30 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d5517470-Reviews-Cafe_Murano_St_James-London_England.html,Cafe Murano St James,"33 St. James's Street, London SW1A 1HD England",987,"#1,276",+44 20 3371 5559,$$ - $$$,"[' Italian', ' Mediterranean', ' European']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d26634122-Reviews-The_Caviar_Bar-London_England.html,The Caviar Bar,"4 Medici Courtyard Hanover Square, Mayfair, London W1S 1BR England",8,"#6,238", See all hours,Seafood,"[' Sushi', ' Wine Bar']",11:00 AM - 4:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1014046-Reviews-Bellamy_s_Restaurant-London_England.html,Bellamy's Restaurant,"18A Bruton Place, London W1J 6LY England",279,"#1,282",+44 20 7491 2727,$$$$,"[' French', ' European', ' Vegetarian Friendly']",12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2348614-Reviews-Fez_Mangal_Ladbroke_Grove-London_England.html,Fez Mangal Ladbroke Grove,"104 Ladbroke Grove, London W11 1PY England",458,"#1,283",+44 20 7229 3010,$,"[' Mediterranean', ' Barbecue', ' Turkish']",12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2014574-Reviews-Zizzi_Central_St_Giles-London_England.html,Zizzi - Central St Giles,"8 Central St Giles Plaza Bucknall St, London WC2H 8AB England",992,"#1,281",+44 20 3302 0019,$$ - $$$,"[' Italian', ' Pizza', ' European']",11:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d825556-Reviews-Dinings-London_England.html,Dinings,"22 Harcourt Street, London W1H 4HH England",520,"#1,285",+44 20 7723 0666,$$$$,"[' Japanese', ' Sushi', ' Asian']",5:30 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10397346-Reviews-The_London_Cabaret_Club-London_England.html,The London Cabaret Club,"Bloomsbury Square Victoria House 5, London WC1B 4DA England",331,"#1,879",+44 20 7242 0002,$$ - $$$,"[' International', ' British', ' Grill']",9:00 AM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2405494-Reviews-Pie_Crust-London_England.html,Pie Crust,"273 High Street, London E15 2TF England",263,"#1,287",+44 20 8534 2873,$,"[' Asian', ' Thai', ' Vegetarian Friendly']",11:00 AM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10757079-Reviews-Booma-London_England.html,Booma,"London SW9 6AH 244 Brixton Road, London SW9 6AH England",153,"#1,288",+44 20 7737 4999,$$ - $$$,"[' Indian', ' Asian', ' Vegetarian Friendly']",12:30 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1006144-Reviews-The_Archduke-London_England.html,The Archduke,"Concert Hall Approach South Bank, London SE1 8XU England","1,070","#1,286",+44 20 7928 1931,$$ - $$$,"[' Steakhouse', ' Bar', ' European']",12:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d733283-Reviews-Caldesi_In_Marylebone-London_England.html,Caldesi In Marylebone,"118 Marylebone Lane, London W1U 2QF England",605,"#1,289",+02074870754,$$ - $$$,"[' Italian', ' Mediterranean', ' European']",12:00 PM - 2:45 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1752016-Reviews-Tas_Restaurant_Bloomsbury-London_England.html,Tas Restaurant Bloomsbury,"22 Bloomsbury Street, London WC1B 3QJ England","1,061","#1,291",+44 20 7637 4555,$$ - $$$,"[' Mediterranean', ' Turkish', ' Grill']",12:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1917270-Reviews-Boyds_Grill_Wine_Bar-London_England.html,Boyds Grill & Wine Bar,"8 Northumberland Avenue Central London, London WC2N 5BY England",617,"#1,257",+44 20 7808 3344,$$ - $$$,"[' European', ' Grill', ' Wine Bar']",7:00 AM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d680325-Reviews-Misato-London_England.html,Misato,"11 Wardour Street, London W1D 6PG England","1,008","#1,291",+44 20 7734 0808,$,"[' Japanese', ' Sushi', ' Asian']",12:00 PM - 8:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1959430-Reviews-Kings_Cross_Tandoori-London_England.html,Kings Cross Tandoori,"341 Gray's Inn Road, London WC1X 8PX England",544,"#1,295",+44 20 7278 0506,$$ - $$$,"[' Indian', ' Asian', ' Balti']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1605079-Reviews-LPM_Restaurant_Bar-London_England.html,LPM Restaurant & Bar,"53-54 Brook's Mews Mayfair, London W1K 4EG England",886,"#1,294",+44 20 7495 4774,$$$$,"[' French', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2089099-Reviews-Jamon_Jamon_Soho-London_England.html,Jamon Jamon Soho,"3 Caxton Walk, London WC2H 8PW England","1,729",#775,+44 20 7836 6969,$$ - $$$,"[' International', ' Mediterranean', ' European']",12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8051811-Reviews-The_Real_Greek_St_Martin_s_Lane-London_England.html,The Real Greek - St. Martin's Lane,"54 St. Martin's Lane, London WC2N 4EA England","1,032","#1,292",+44 20 7240 8531,$$ - $$$,"[' Mediterranean', ' Greek', ' Vegetarian Friendly']",12:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1177364-Reviews-Tapas_Brindisa_Soho-London_England.html,Tapas Brindisa Soho,"46 Broadwick Street, London W1F 7AF England",697,"#1,296",+44 20 7534 1690,$$ - $$$,"[' Mediterranean', ' European', ' Spanish']",12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3642599-Reviews-La_Barrique_Wine_Bar_Pizzeria-London_England.html,La Barrique Wine Bar & Pizzeria,"Warehouse K Western Gateway, London E16 1DR England",352,"#1,299",+44 20 7474 8042,$$ - $$$,"[' Italian', ' Pizza', ' European']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23659575-Reviews-Hithe_Seek-London_England.html,Hithe + Seek,"60 Upper Thames St The Westin London City, Third Floor, London EC4V 3AD England",48,"#1,775",+44 20 3988 0141,$$ - $$$,"[' Bar', ' International', ' Dining bars']",4:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d19696781-Reviews-Amazonico_London-London_England.html,Amazonico London,"10 Berkeley Square Mayfair, London W1J 6BR England",719,"#1,301", See all hours,$$$$,"[' Brazilian', ' Latin']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6728625-Reviews-Franco_Manca_Tottenham_Court_Road-London_England.html,Franco Manca Tottenham Court Road,"98 Tottenham Court Road, London W1T 4TR England",987,"#1,302",+44 20 3026 8124,$,"[' Pizza', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2012103-Reviews-Elementree-London_England.html,Elementree,"108 Cricklewood Broadway, London NW2 3EJ England",159,"#1,303",+44 20 8830 9344,$$ - $$$,"[' Italian', ' Bar', ' Pizza']",11:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1899725-Reviews-The_Bear_Staff-London_England.html,The Bear & Staff,"10-12 Bear Street Leicester Square, London WC2H 7AX England",772,"#1,301",+44 20 7321 0814,$$ - $$$,"[' Brew Pub', ' Bar', ' British']",12:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2162727-Reviews-McGlynn_s_Free_House-London_England.html,McGlynn's Free House,"1-5 Whidborne Street Kings Cross, London WC1H 8ET England",284,"#1,305",+44 20 7916 9816,$,"[' Bar', ' British', ' Pub']",12:00 PM - 5:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6893611-Reviews-Yak_Yeti_Finsbury_Park-London_England.html,Yak & Yeti - Finsbury Park,"143 Stroud Green Road Finsbury Park, London N4 3PZ England",290,"#2,044",+44 20 7263 2112,$$ - $$$,"[' Indian', ' Asian', ' Tibetan']",12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2667074-Reviews-The_Queen_s_Arms-London_England.html,The Queen's Arms,"30 Queen's Gate Mews Kensington, London SW7 5QL England",829,"#1,306",+44 20 7823 9293,$$ - $$$,"[' Bar', ' International', ' British']",12:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d680368-Reviews-Bella_Italia-London_England.html,,There is no content for  yet.,0,"#1,307",Phone Not Found,Pricing Not Found,Cuisine Type Not Found,Open Hours Not Found
https://www.tripadvisor.com//Restaurant_Review-g186338-d14139591-Reviews-The_Fox_Pheasant-London_England.html,The Fox & Pheasant,"1 Billing Road Chelsea, London SW10 9UJ England",175,"#1,308",+44 20 7352 2943,$$ - $$$,"[' Bar', ' British', ' Pub']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2436766-Reviews-The_White_Horse-London_England.html,The White Horse,"16 Newburgh Street Carnaby Street, London W1F 7RY England",410,"#1,296",+44 20 7494 9748,$$ - $$$,"[' Bar', ' British', ' Pub']",12:00 PM - 9:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1469445-Reviews-The_King_s_Head_Earl_s_Court-London_England.html,"The King's Head, Earl's Court","17 Hogarth Place Earl's Court, London SW5 0QT England",434,"#1,309",+44 20 7373 5239,$$ - $$$,"[' Brew Pub', ' European', ' British']",10:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13456962-Reviews-Pane_Cunzato_Pizza_more-London_England.html,Pane Cunzato - Pizza & more,"49 Museum Street, London WC1A 1LY England",709,#501,+44 20 3581 1747,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 9:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1405156-Reviews-Garrick_Arms-London_England.html,Garrick Arms,"8-10 Charing Cross Road, London WC2H 0HG England",492,"#1,311",+44 20 7240 5556,$$ - $$$,"[' Bar', ' British', ' Pub']",11:00 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d783038-Reviews-Arang_Restaurant-London_England.html,Arang Restaurant,"9 Golden Square Soho, London W1F 9HZ England",301,"#1,313",+44 20 7434 2073,$$ - $$$,"[' Barbecue', ' Asian', ' Korean']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2434265-Reviews-The_Delaunay-London_England.html,The Delaunay,"55 Aldwych, London WC2B 4BB England","3,500","#1,319",+44 20 7499 8558,$$ - $$$,"[' German', ' Austrian', ' European']",7:00 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23441556-Reviews-Black_Salt-London_England.html,Black Salt,"505-507 Upper Richmond Road West, East Sheen, London SW14 7DE England",111,"#1,317",+44 02045483327,$$ - $$$,"[' Indian', ' Asian', ' Healthy']",12:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7261794-Reviews-Sheila_s_Cafe-London_England.html,Sheila's Cafe,"24A Craven Terrace Lancester Mews, London W2 3QH England",387,#418,+44 20 7402 8065,$,"[' Cafe', ' British', ' Vegetarian Friendly']",7:00 AM - 4:00 PM
https://www.tripadvisor.com//Restaurant_Review-g503771-d4702272-Reviews-Cristina_s-Barking_Barking_and_Dagenham_Greater_London_England.html,Cristina's,"8-10 North Street, Barking IG11 8AW England",490,#1,+44 20 8127 4329,$$ - $$$,"[' Steakhouse', ' International', ' European']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d15594770-Reviews-Asado_Steakhouse-London_England.html,Asado Steakhouse,"166 High Road Leytonstone, London E15 1UA England",76,"#1,318", See all hours,$$ - $$$,"[' Steakhouse', ' Argentinean']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d4080917-Reviews-Social_Eating_House-London_England.html,Social Eating House,"58 Poland Street Soho, London W1F 7NR England","1,506","#1,316",+44 20 7993 3251,$$$$,"[' European', ' British', ' Vegetarian Friendly']",12:00 PM - 2:15 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2039000-Reviews-NOPI-London_England.html,NOPI,"21-22 Warwick Street, London W1B 5NE England","2,885","#1,328",+44 20 7494 9584,$$$$,"[' Mediterranean', ' Asian', ' Healthy']",12:00 PM - 4:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d26250753-Reviews-Coqfighter_Kings_Cross-London_England.html,Coqfighter Kings Cross,"3 Caledonian Road, London N1 9Dx England",5,"#14,291","There aren't enough food, service, value or atmosphere ratings for Coqfighter Kings Cross yet. Be one of the first to write a review!",$$ - $$$,[' American'],12:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1967124-Reviews-The_Grazing_Goat_Marylebone-London_England.html,The Grazing Goat Marylebone,"6 New Quebec Street, London W1H 7RQ England","1,523","#1,320",+44 20 7724 7243,$$ - $$$,"[' Bar', ' European', ' British']",7:30 AM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1749471-Reviews-The_Hill-London_England.html,The Hill,"89 Royal Hill Greenwich, London SE10 8SE England",414,"#1,324",+44 20 8691 3626,$$ - $$$,"[' Italian', ' Latin', ' Mediterranean']",12:00 PM - 9:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2302156-Reviews-Byron_Old_Brompton_Road-London_England.html,Byron Old Brompton Road,"93-95 Old Brompton Road, London SW7 3LD England",328,"#1,323",+44 20 7581 6460,$$ - $$$,"[' American', ' Vegetarian Friendly', ' Vegan Options']",11:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3528769-Reviews-The_Old_MillWall_Fire_Station_Restaurant-London_England.html,The Old MillWall Fire Station Restaurant,"463 Westferry Road E14 3 An, London E14 3AN England",276,"#1,325",+44 20 7987 3333,$$ - $$$,"[' Mediterranean', ' European', ' Turkish']",10:00 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25370368-Reviews-Bardo_St_James_s-London_England.html,Bardo St James's,"4 Suffolk Place, Haymarket, London SW1Y 4HX England",40,"#5,803",+44 20 3828 2487,$$$$,"[' Italian', ' Bar', ' Mediterranean']",5:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3337774-Reviews-The_Feathers-London_England.html,The Feathers,"18-20 Broadway Westminster, London SW1H 0BH England",730,"#1,324",+44 1784 278508,$$ - $$$,"[' Bar', ' British', ' Pub']",10:00 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d5244240-Reviews-Frankie_Benny_s-London_England.html,Frankie & Benny's,"Unit 17, The O2 Peninsula Square Peninsula Square, London SE10 0DX England",789,"#1,326",+44 20 8293 6160,$$ - $$$,"[' Italian', ' American', ' Pizza']",11:00 AM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1861210-Reviews-Tea_and_Tattle-London_England.html,Tea and Tattle,"41 Great Russell Street, London WC1B 3PE England",364,"#1,327",+44 7722 192703,$$ - $$$,"[' Cafe', ' British', ' Vegetarian Friendly']",12:00 PM - 5:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6751276-Reviews-Pivaz_Hackney-London_England.html,Pivaz Hackney,"34 Chatsworth Rd, London E5 0LP England",609,#136,+44 20 8985 2599,$$ - $$$,"[' Mediterranean', ' European', ' Turkish']",10:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13149344-Reviews-Osteria_Romana-London_England.html,Osteria Romana,"3-4 Park Close Knightsbridge, London SW1X 7PQ England","1,195",#167,+44 20 7584 5819,$$ - $$$,"[' Italian', ' Romana', ' Vegetarian Friendly']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g14089217-d17819038-Reviews-The_Steam_Packet-Chiswick_Hounslow_Greater_London_England.html,The Steam Packet,"85 Strand-on-the-green, Chiswick, Hounslow W4 3PU England",202,#1,+44 20 3994 8140,$$ - $$$,"[' Bar', ' British', ' Pub']",12:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d953728-Reviews-Simply_Indian-London_England.html,Simply Indian,"25 Tabard Street Southwark, London SE1 4LA England",752,"#1,334",+44 20 7407 5005,$$ - $$$,"[' Indian', ' Asian', ' Vegetarian Friendly']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10501693-Reviews-Texas_Joe_s_Slow_Smoked_Meats-London_England.html,Texas Joe's Slow Smoked Meats,"8-9 Snowsfields, London SE1 3SU England",328,"#1,313",+44 20 3759 7355,$$ - $$$,"[' American', ' Southwestern', ' Barbecue']",5:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3677102-Reviews-Shoryu-London_England.html,Shoryu,"9 Regent Street Southwest House, London SW1Y 4LR England","1,408","#1,309",+ Add phone number,$$ - $$$,"[' Japanese', ' Sushi', ' Asian']",11:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25370368-Reviews-Bardo_St_James_s-London_England.html,Bardo St James's,"4 Suffolk Place, Haymarket, London SW1Y 4HX England",40,"#5,803",+44 20 3828 2487,$$$$,"[' Italian', ' Bar', ' Mediterranean']",5:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d4593408-Reviews-The_Grove-London_England.html,The Grove,"69 The Grove, London W5 5QX England",338,"#1,337",+44 20 8567 2439,$$ - $$$,"[' Bar', ' British', ' Pub']",11:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3446655-Reviews-Caravan_King_s_Cross_Restaurant-London_England.html,Caravan King's Cross Restaurant,"1 Granary Square Granary Building, London N1C 4AA England","1,797","#1,361",+44 20 7101 7661,$$ - $$$,"[' European', ' Healthy', ' Vegetarian Friendly']",8:00 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d11814993-Reviews-Jamavar-London_England.html,Jamavar,"8 Mount Street, London W1K 3NF England",955,"#1,330",+44 20 7499 1800,$$$$,"[' Indian', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 2:30 PM
